Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,startTimeProperty,27,4,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,invalidated,13,3,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setStopTime,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getStopTime,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,stopTimeProperty,27,4,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,invalidated,13,3,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setCycleDuration,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getCycleDuration,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,cycleDurationProperty,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,cycleDurationPropertyImpl,6,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,calculateCycleDuration,18,5,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setTotalDuration,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getTotalDuration,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,totalDurationProperty,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,totalDurationPropertyImpl,6,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,calculateTotalDuration,11,3,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setCurrentTime,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getCurrentTime,30,8,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,currentTimeProperty,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,currentTimePropertyImpl,8,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,seek,39,10,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setStatus,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getStatus,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,statusProperty,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,statusPropertyImpl,47,13,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,invalidated,33,12,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setBufferProgressTime,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getBufferProgressTime,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,bufferProgressTimeProperty,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,bufferProgressTimePropertyImpl,6,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setCycleCount,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getCycleCount,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,cycleCountProperty,14,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setCurrentCount,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getCurrentCount,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,currentCountProperty,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,currentCountPropertyImpl,6,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setMute,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,isMute,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,muteProperty,26,4,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,invalidated,12,3,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setOnMarker,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getOnMarker,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onMarkerProperty,6,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,addView,6,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,removeView,10,3,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,handleError,9,2,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,createMediaTimer,9,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,destroyMediaTimer,9,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,updateTime,12,4,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,loopPlayback,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,handleRequestedChanges,45,12,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,preReady,34,6,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setOnEndOfMedia,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getOnEndOfMedia,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onEndOfMediaProperty,6,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setOnReady,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getOnReady,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onReadyProperty,6,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setOnPlaying,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getOnPlaying,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onPlayingProperty,6,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setOnPaused,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getOnPaused,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onPausedProperty,6,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setOnStopped,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getOnStopped,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onStoppedProperty,6,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setOnHalted,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getOnHalted,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onHaltedProperty,6,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setOnRepeat,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getOnRepeat,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onRepeatProperty,6,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setOnStalled,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getOnStalled,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onStalledProperty,6,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setAudioSpectrumNumBands,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getAudioSpectrumNumBands,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,audioSpectrumNumBandsProperty,26,4,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,invalidated,12,3,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setAudioSpectrumInterval,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getAudioSpectrumInterval,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,audioSpectrumIntervalProperty,26,4,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,invalidated,12,3,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setAudioSpectrumThreshold,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getAudioSpectrumThreshold,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,audioSpectrumThresholdProperty,26,4,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,invalidated,12,3,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setAudioSpectrumListener,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getAudioSpectrumListener,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,audioSpectrumListenerProperty,27,4,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,invalidated,13,3,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,dispose,20,4,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onChanged,23,7,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onMarker,9,2,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onReady,11,2,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onPlaying,8,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onPause,14,2,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onStop,9,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onStall,7,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,handleFinish,20,5,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onFinish,7,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onHalt,8,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,handleDurationChanged,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onDurationChanged,7,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onSizeChanged,10,2,2
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,setSize,12,3,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onError,4,1,3
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onBufferProgress,17,3,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,onAudioSpectrumEvent,9,2,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,getLatestFrame,8,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,videoFrameUpdated,21,4,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,releaseVideoFrames,12,3,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,pulse,26,6,0
Plants-Vs-Zombies,javafx.scene.media,InitMediaPlayer,run,19,2,0
Plants-Vs-Zombies,javafx.scene.media,MarkerMapChangeListener,onChanged,23,7,1
Plants-Vs-Zombies,javafx.scene.media,_MarkerListener,onMarker,9,2,1
Plants-Vs-Zombies,javafx.scene.media,_PlayerStateListener,onReady,11,2,1
Plants-Vs-Zombies,javafx.scene.media,_PlayerStateListener,onPlaying,8,1,1
Plants-Vs-Zombies,javafx.scene.media,_PlayerStateListener,onPause,14,2,1
Plants-Vs-Zombies,javafx.scene.media,_PlayerStateListener,onStop,9,1,1
Plants-Vs-Zombies,javafx.scene.media,_PlayerStateListener,onStall,7,1,1
Plants-Vs-Zombies,javafx.scene.media,_PlayerStateListener,handleFinish,20,5,0
Plants-Vs-Zombies,javafx.scene.media,_PlayerStateListener,onFinish,7,1,1
Plants-Vs-Zombies,javafx.scene.media,_PlayerStateListener,onHalt,8,1,1
Plants-Vs-Zombies,javafx.scene.media,_PlayerTimeListener,handleDurationChanged,3,1,0
Plants-Vs-Zombies,javafx.scene.media,_PlayerTimeListener,onDurationChanged,7,1,1
Plants-Vs-Zombies,javafx.scene.media,_VideoTrackSizeListener,onSizeChanged,10,2,2
Plants-Vs-Zombies,javafx.scene.media,_VideoTrackSizeListener,setSize,12,3,0
Plants-Vs-Zombies,javafx.scene.media,_MediaErrorListener,onError,4,1,3
Plants-Vs-Zombies,javafx.scene.media,_BufferListener,onBufferProgress,17,3,1
Plants-Vs-Zombies,javafx.scene.media,_SpectrumListener,onAudioSpectrumEvent,9,2,1
Plants-Vs-Zombies,javafx.scene.media,RendererListener,videoFrameUpdated,21,4,1
Plants-Vs-Zombies,javafx.scene.media,RendererListener,releaseVideoFrames,12,3,0
Plants-Vs-Zombies,javafx.scene.media,RendererListener,pulse,26,6,0
Plants-Vs-Zombies,javafx.scene.media,MediaPlayerShutdownHook,addMediaPlayer,19,5,1
Plants-Vs-Zombies,javafx.scene.media,MediaPlayerShutdownHook,run,18,4,0
Plants-Vs-Zombies,javafx.scene.media,MediaTimerTask,MediaTimerTask,3,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaTimerTask,start,6,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaTimerTask,stop,6,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaTimerTask,run,16,2,0
Plants-Vs-Zombies,javafx.scene.media,Media,setError,5,2,1
Plants-Vs-Zombies,javafx.scene.media,Media,getError,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,errorProperty,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,errorPropertyImpl,19,3,0
Plants-Vs-Zombies,javafx.scene.media,Media,invalidated,5,2,0
Plants-Vs-Zombies,javafx.scene.media,Media,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,setOnError,3,1,1
Plants-Vs-Zombies,javafx.scene.media,Media,getOnError,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,onErrorProperty,19,3,0
Plants-Vs-Zombies,javafx.scene.media,Media,invalidated,5,2,0
Plants-Vs-Zombies,javafx.scene.media,Media,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,getMetadata,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,setWidth,3,1,1
Plants-Vs-Zombies,javafx.scene.media,Media,getWidth,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,widthProperty,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,widthPropertyImpl,6,2,0
Plants-Vs-Zombies,javafx.scene.media,Media,setHeight,3,1,1
Plants-Vs-Zombies,javafx.scene.media,Media,getHeight,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,heightProperty,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,heightPropertyImpl,6,2,0
Plants-Vs-Zombies,javafx.scene.media,Media,setDuration,3,1,1
Plants-Vs-Zombies,javafx.scene.media,Media,getDuration,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,durationProperty,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,durationPropertyImpl,6,2,0
Plants-Vs-Zombies,javafx.scene.media,Media,getTracks,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,getMarkers,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,Media,39,2,1
Plants-Vs-Zombies,javafx.scene.media,Media,runMetadataParser,10,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,getSource,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,retrieveJfxLocator,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Media,getTrackWithID,8,3,1
Plants-Vs-Zombies,javafx.scene.media,Media,_updateMedia,44,10,1
Plants-Vs-Zombies,javafx.scene.media,Media,_setError,3,1,2
Plants-Vs-Zombies,javafx.scene.media,Media,updateMetadata,24,7,1
Plants-Vs-Zombies,javafx.scene.media,Media,onMetadata,9,1,1
Plants-Vs-Zombies,javafx.scene.media,Media,run,21,1,0
Plants-Vs-Zombies,javafx.scene.media,_MetadataListener,onMetadata,9,1,1
Plants-Vs-Zombies,javafx.scene.media,InitLocator,run,21,1,0
Plants-Vs-Zombies,javafx.scene.media,SubtitleTrack,SubtitleTrack,3,1,2
Plants-Vs-Zombies,javafx.scene.media,AudioEqualizer,getBands,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioEqualizer,AudioEqualizer,4,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioEqualizer,setAudioEqualizer,26,6,1
Plants-Vs-Zombies,javafx.scene.media,AudioEqualizer,setEnabled,3,1,1
Plants-Vs-Zombies,javafx.scene.media,AudioEqualizer,isEnabled,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioEqualizer,enabledProperty,21,3,0
Plants-Vs-Zombies,javafx.scene.media,AudioEqualizer,invalidated,7,2,0
Plants-Vs-Zombies,javafx.scene.media,AudioEqualizer,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioEqualizer,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioEqualizer,Bands,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioEqualizer,onProposedChange,20,6,2
Plants-Vs-Zombies,javafx.scene.media,Bands,Bands,3,1,0
Plants-Vs-Zombies,javafx.scene.media,Bands,onProposedChange,20,6,2
Plants-Vs-Zombies,javafx.scene.media,AudioClip,AudioClip,19,1,1
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getSource,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,setVolume,3,1,1
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getVolume,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,volumeProperty,19,3,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,invalidated,5,2,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,setBalance,3,1,1
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getBalance,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,balanceProperty,19,3,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,invalidated,5,2,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,setRate,3,1,1
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getRate,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,rateProperty,19,3,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,invalidated,5,2,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,setPan,3,1,1
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getPan,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,panProperty,19,3,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,invalidated,5,2,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,setPriority,3,1,1
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getPriority,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,priorityProperty,19,3,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,invalidated,5,2,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,setCycleCount,3,1,1
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getCycleCount,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,cycleCountProperty,26,4,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,invalidated,12,3,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getBean,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,getName,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,play,5,2,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,play,5,2,1
Plants-Vs-Zombies,javafx.scene.media,AudioClip,play,5,2,5
Plants-Vs-Zombies,javafx.scene.media,AudioClip,isPlaying,3,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioClip,stop,5,2,0
Plants-Vs-Zombies,javafx.scene.media,MediaErrorEvent,MediaErrorEvent,7,2,3
Plants-Vs-Zombies,javafx.scene.media,MediaErrorEvent,getMediaError,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaErrorEvent,toString,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaErrorEvent,copyFor,3,1,2
Plants-Vs-Zombies,javafx.scene.media,MediaErrorEvent,getEventType,3,1,0
Plants-Vs-Zombies,javafx.scene.media,MediaMarkerEvent,MediaMarkerEvent,4,1,1
Plants-Vs-Zombies,javafx.scene.media,MediaMarkerEvent,getMarker,3,1,0
Plants-Vs-Zombies,javafx.scene.media,NGMediaView,renderNextFrame,3,1,0
Plants-Vs-Zombies,javafx.scene.media,NGMediaView,isSmooth,3,1,0
Plants-Vs-Zombies,javafx.scene.media,NGMediaView,setSmooth,6,2,1
Plants-Vs-Zombies,javafx.scene.media,NGMediaView,setX,8,2,1
Plants-Vs-Zombies,javafx.scene.media,NGMediaView,setY,8,2,1
Plants-Vs-Zombies,javafx.scene.media,NGMediaView,setMediaProvider,12,3,1
Plants-Vs-Zombies,javafx.scene.media,NGMediaView,setViewport,55,13,7
Plants-Vs-Zombies,javafx.scene.media,NGMediaView,renderContent,32,6,1
Plants-Vs-Zombies,javafx.scene.media,NGMediaView,hasOverlappingContents,3,1,0
Plants-Vs-Zombies,javafx.scene.media,NGMediaView,setFrameTracker,3,1,1
Plants-Vs-Zombies,javafx.scene.media,AudioTrack,getLanguage,4,1,0
Plants-Vs-Zombies,javafx.scene.media,AudioTrack,AudioTrack,3,1,2
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewHelper,getInstance,3,1,0
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewHelper,initHelper,3,1,1
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewHelper,createPeerImpl,3,1,1
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewHelper,updatePeerImpl,4,1,1
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewHelper,transformsChangedImpl,4,1,1
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewHelper,computeGeomBoundsImpl,3,1,3
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewHelper,computeContainsImpl,3,1,3
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewHelper,setMediaViewAccessor,6,2,1
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewHelper,doCreatePeer,0,1,1
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewHelper,doUpdatePeer,0,1,1
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewHelper,doTransformsChanged,0,1,1
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewHelper,doComputeContains,0,1,3
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewHelper,doComputeGeomBounds,0,1,3
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewAccessor,doCreatePeer,0,1,1
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewAccessor,doUpdatePeer,0,1,1
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewAccessor,doTransformsChanged,0,1,1
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewAccessor,doComputeContains,0,1,3
Plants-Vs-Zombies,com.sun.javafx.scene.media,MediaViewAccessor,doComputeGeomBounds,0,1,3
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,getHandler,14,4,1
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,PrismMediaFrameHandler,2,1,1
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,getTexture,24,7,2
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,updateTexture,22,5,3
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,releaseData,8,3,0
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,releaseTextures,4,1,0
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,factoryReset,3,1,0
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,factoryReleased,3,1,0
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,PrismFrameBuffer,20,6,1
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,getBufferForPlane,3,1,1
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,holdFrame,3,1,0
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,releaseFrame,3,1,0
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,getPixelFormat,3,1,0
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,getWidth,3,1,0
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,getHeight,3,1,0
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,getEncodedWidth,3,1,0
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,getEncodedHeight,3,1,0
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,planeCount,3,1,0
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,planeStrides,3,1,0
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,strideForPlane,3,1,1
